{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=55, bytes_write=458752, time_spent_write=0.8399999998509884), 'net/total': Network(label='eth0', recv_bytes=53444, recv_packets=78, recv_errs=0, recv_drop=0, send_bytes=54655, send_packets=98, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=55, bytes_write=458752, time_spent_write=0.8399999998509884), 'timestamp': 1496596053.463346, 'net/eth0': Network(label='eth0', recv_bytes=53444, recv_packets=78, recv_errs=0, recv_drop=0, send_bytes=54655, send_packets=98, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.1996007984031936, nice=0.0, system=0.1996007984031936, idle=99.60079840319361, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.1996007984031936, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.40080160320641284, nice=0.0, system=0.0, idle=99.59919839679358, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.40080160320641284, nice=0.0, system=0.0, idle=98.99799599198397, iowait=0.40080160320641284, irq=0.0, softirq=0.20040080160320642), 'cpu/total': CPU(label='total', user=0.16666666666666666, nice=0.0, system=0.1, idle=99.66666666666667, iowait=0.06666666666666667, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.1996007984031936, nice=0.0, system=0.1996007984031936, idle=99.60079840319361, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.4, load10=0.89, load15=0.59, running=2, procs=293), 'hostname': 'large-w-l-0.novalocal', 'memory/total': Memory(label='total', total=12305232, used=893420, buffer_cache=196324, free=11215488, map=13296)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=8, bytes_write=421888, time_spent_write=0.024000000208616257), 'net/total': Network(label='eth0', recv_bytes=316358, recv_packets=296, recv_errs=0, recv_drop=0, send_bytes=50232, send_packets=376, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=8, bytes_write=421888, time_spent_write=0.024000000208616257), 'timestamp': 1496596053.467269, 'net/eth0': Network(label='eth0', recv_bytes=316358, recv_packets=296, recv_errs=0, recv_drop=0, send_bytes=50232, send_packets=376, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=85.28225806451613, nice=0.0, system=2.8225806451612905, idle=11.89516129032258, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=86.54618473895583, nice=0.0, system=3.6144578313253013, idle=9.839357429718875, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=91.98396793587175, nice=0.0, system=3.8076152304609217, idle=4.208416833667335, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=86.03238866396761, nice=0.0, system=2.834008097165992, idle=10.931174089068826, iowait=0.0, irq=0.0, softirq=0.20242914979757085), 'cpu/total': CPU(label='total', user=87.88183954347096, nice=0.0, system=3.054716347767707, idle=8.996307485733468, iowait=0.0, irq=0.0, softirq=0.0671366230278617), 'cpu/cpu5': CPU(label='cpu5', user=88.55421686746988, nice=0.0, system=2.8112449799196786, idle=8.634538152610443, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=88.88888888888889, nice=0.0, system=2.4242424242424243, idle=8.484848484848484, iowait=0.0, irq=0.0, softirq=0.20202020202020202), 'proc': Proc(label='total', load5=3.59, load10=1.53, load15=1.2, running=7, procs=331), 'hostname': 'large-w-l-2.novalocal', 'memory/total': Memory(label='total', total=12305232, used=957992, buffer_cache=167588, free=11179652, map=27168)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=139264, time_spent_write=0.27199999999720603), 'net/total': Network(label='eth0', recv_bytes=1289, recv_packets=15, recv_errs=0, recv_drop=0, send_bytes=5366, send_packets=21, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=139264, time_spent_write=0.27199999999720603), 'timestamp': 1496596053.471042, 'net/eth0': Network(label='eth0', recv_bytes=1289, recv_packets=15, recv_errs=0, recv_drop=0, send_bytes=5366, send_packets=21, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.1996007984031936, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.06657789613848203, nice=0.0, system=0.06657789613848203, idle=99.63382157123834, iowait=0.23302263648468707, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.1996007984031936, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.1996007984031936, idle=98.40319361277444, iowait=1.3972055888223553, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=1.18, load10=0.62, load15=0.62, running=2, procs=278), 'hostname': 'large-w-l-5.novalocal', 'memory/total': Memory(label='total', total=12305232, used=624688, buffer_cache=161276, free=11519268, map=13628)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=15, bytes_write=143360, time_spent_write=0.027999999932944775), 'net/total': Network(label='eth0', recv_bytes=45697, recv_packets=43, recv_errs=0, recv_drop=0, send_bytes=7943, send_packets=48, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=15, bytes_write=143360, time_spent_write=0.027999999932944775), 'timestamp': 1496596053.4959, 'net/eth0': Network(label='eth0', recv_bytes=45697, recv_packets=43, recv_errs=0, recv_drop=0, send_bytes=7943, send_packets=48, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.1996007984031936), 'cpu/cpu0': CPU(label='cpu0', user=0.0, nice=0.0, system=0.1996007984031936, idle=99.20159680638723, iowait=0.5988023952095808, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.033311125916055964, nice=0.0, system=0.033311125916055964, idle=99.83344437041973, iowait=0.09993337774816789, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.47, load10=0.91, load15=0.64, running=2, procs=287), 'hostname': 'large-w-l-1.novalocal', 'memory/total': Memory(label='total', total=12305232, used=761600, buffer_cache=152256, free=11391376, map=13644)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=59, bytes_write=548864, time_spent_write=1.6079999998910353), 'net/total': Network(label='eth0', recv_bytes=36715, recv_packets=247, recv_errs=0, recv_drop=0, send_bytes=89167, send_packets=249, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=59, bytes_write=548864, time_spent_write=1.6079999998910353), 'timestamp': 1496596053.49783, 'net/eth0': Network(label='eth0', recv_bytes=36715, recv_packets=247, recv_errs=0, recv_drop=0, send_bytes=89167, send_packets=249, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.20080321285140562, nice=0.0, system=0.0, idle=99.79919678714859, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=1.6, nice=0.0, system=0.0, idle=98.4, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=2.208835341365462, nice=0.0, system=0.20080321285140562, idle=97.59036144578313, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=3.4136546184738954, nice=0.0, system=0.40160642570281124, idle=95.58232931726907, iowait=0.6024096385542169, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=1.2358049432197729, nice=0.0, system=0.13360053440213762, idle=98.53039412157649, iowait=0.10020040080160321, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.67, load10=0.94, load15=0.61, running=3, procs=375), 'hostname': 'large-w-l-4.novalocal', 'memory/total': Memory(label='total', total=12305232, used=883356, buffer_cache=157604, free=11264272, map=26896)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=282624, time_spent_write=0.059999999997671694), 'net/total': Network(label='eth0', recv_bytes=69859, recv_packets=81, recv_errs=0, recv_drop=0, send_bytes=16062, send_packets=105, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=282624, time_spent_write=0.059999999997671694), 'timestamp': 1496596053.499614, 'net/eth0': Network(label='eth0', recv_bytes=69859, recv_packets=81, recv_errs=0, recv_drop=0, send_bytes=16062, send_packets=105, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=22.289156626506024, nice=0.0, system=0.8032128514056225, idle=76.90763052208835, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=16.06425702811245, nice=0.0, system=0.8032128514056225, idle=83.13253012048193, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=30.4, nice=0.0, system=1.2, idle=68.2, iowait=0.0, irq=0.0, softirq=0.2), 'cpu/cpu0': CPU(label='cpu0', user=1.7964071856287425, nice=0.0, system=0.7984031936127745, idle=97.40518962075848, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=16.499665998663996, nice=0.0, system=0.9018036072144289, idle=82.43152972611891, iowait=0.13360053440213762, irq=0.0, softirq=0.033400133600534405), 'cpu/cpu5': CPU(label='cpu5', user=0.6012024048096193, nice=0.0, system=0.20040080160320642, idle=98.59719438877755, iowait=0.6012024048096193, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=27.85571142284569, nice=0.0, system=1.6032064128256514, idle=70.34068136272545, iowait=0.0, irq=0.0, softirq=0.20040080160320642), 'proc': Proc(label='total', load5=1.58, load10=0.62, load15=0.47, running=2, procs=306), 'hostname': 'large-w-l-3.novalocal', 'memory/total': Memory(label='total', total=12305232, used=928912, buffer_cache=326564, free=11049756, map=26300)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=55, bytes_write=458752, time_spent_write=0.8399999998509884), 'net/total': Network(label='eth0', recv_bytes=55216, recv_packets=81, recv_errs=0, recv_drop=0, send_bytes=55447, send_packets=103, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=55, bytes_write=458752, time_spent_write=0.8399999998509884), 'timestamp': 1496596053.503829, 'net/eth0': Network(label='eth0', recv_bytes=55216, recv_packets=81, recv_errs=0, recv_drop=0, send_bytes=55447, send_packets=103, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.1996007984031936, nice=0.0, system=0.1996007984031936, idle=99.60079840319361, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.20040080160320642, nice=0.0, system=0.0, idle=99.79959919839679, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.3992015968063872, nice=0.0, system=0.3992015968063872, idle=99.20159680638723, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.6012024048096193, nice=0.0, system=0.0, idle=98.79759519038076, iowait=0.40080160320641284, irq=0.0, softirq=0.20040080160320642), 'cpu/total': CPU(label='total', user=0.2334111370456819, nice=0.0, system=0.16672224074691563, idle=99.53317772590863, iowait=0.06668889629876626, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.199203187250996, nice=0.0, system=0.398406374501992, idle=99.40239043824701, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.4, load10=0.89, load15=0.59, running=2, procs=295), 'hostname': 'large-w-l-0.novalocal', 'memory/total': Memory(label='total', total=12305232, used=894160, buffer_cache=196544, free=11214528, map=13296)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=8, bytes_write=421888, time_spent_write=0.024000000208616257), 'net/total': Network(label='eth0', recv_bytes=316358, recv_packets=296, recv_errs=0, recv_drop=0, send_bytes=50231, send_packets=376, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=8, bytes_write=421888, time_spent_write=0.024000000208616257), 'timestamp': 1496596053.523309, 'net/eth0': Network(label='eth0', recv_bytes=316358, recv_packets=296, recv_errs=0, recv_drop=0, send_bytes=50231, send_packets=376, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=84.44444444444444, nice=0.0, system=2.8282828282828283, idle=12.727272727272727, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=86.54618473895583, nice=0.0, system=3.6144578313253013, idle=9.839357429718875, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=91.76706827309236, nice=0.0, system=3.8152610441767068, idle=4.417670682730924, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=85.82995951417004, nice=0.0, system=2.834008097165992, idle=11.133603238866396, iowait=0.0, irq=0.0, softirq=0.20242914979757085), 'cpu/total': CPU(label='total', user=87.74345198119543, nice=0.0, system=3.0221625251846875, idle=9.167226326393553, iowait=0.0, irq=0.0, softirq=0.0671591672263264), 'cpu/cpu5': CPU(label='cpu5', user=88.73239436619718, nice=0.0, system=2.6156941649899395, idle=8.651911468812877, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=88.93360160965794, nice=0.0, system=2.6156941649899395, idle=8.249496981891348, iowait=0.0, irq=0.0, softirq=0.2012072434607646), 'proc': Proc(label='total', load5=3.59, load10=1.53, load15=1.2, running=9, procs=331), 'hostname': 'large-w-l-2.novalocal', 'memory/total': Memory(label='total', total=12305232, used=971680, buffer_cache=167588, free=11165964, map=27168)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=139264, time_spent_write=0.27199999999720603), 'net/total': Network(label='eth0', recv_bytes=2618, recv_packets=33, recv_errs=0, recv_drop=0, send_bytes=105326, send_packets=37, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=139264, time_spent_write=0.27199999999720603), 'timestamp': 1496596053.53313, 'net/eth0': Network(label='eth0', recv_bytes=2618, recv_packets=33, recv_errs=0, recv_drop=0, send_bytes=105326, send_packets=37, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.1996007984031936, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.1996007984031936, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.06657789613848203, nice=0.0, system=0.06657789613848203, idle=99.63382157123834, iowait=0.23302263648468707, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.1996007984031936, nice=0.0, system=0.0, idle=99.8003992015968, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.2, idle=98.4, iowait=1.4, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=1.18, load10=0.62, load15=0.62, running=3, procs=279), 'hostname': 'large-w-l-5.novalocal', 'memory/total': Memory(label='total', total=12305232, used=624888, buffer_cache=161276, free=11519068, map=13628)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=299008, time_spent_write=0.05600000009872019), 'net/total': Network(label='eth0', recv_bytes=84935, recv_packets=212, recv_errs=0, recv_drop=0, send_bytes=68593, send_packets=227, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=299008, time_spent_write=0.05600000009872019), 'timestamp': 1496596058.445146, 'net/eth0': Network(label='eth0', recv_bytes=84935, recv_packets=212, recv_errs=0, recv_drop=0, send_bytes=68593, send_packets=227, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=15.338645418326694, nice=0.0, system=0.796812749003984, idle=83.86454183266932, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=31.85483870967742, nice=0.0, system=1.2096774193548387, idle=66.93548387096774, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=8.216432865731463, nice=0.0, system=0.20040080160320642, idle=91.38276553106212, iowait=0.0, irq=0.0, softirq=0.20040080160320642), 'cpu/cpu0': CPU(label='cpu0', user=18.03607214428858, nice=0.0, system=1.6032064128256514, idle=80.16032064128257, iowait=0.20040080160320642, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=17.150483817150484, nice=0.0, system=0.8341675008341675, idle=81.94861528194862, iowait=0.0333667000333667, irq=0.0, softirq=0.0333667000333667), 'cpu/cpu5': CPU(label='cpu5', user=16.13545816733068, nice=0.0, system=0.796812749003984, idle=83.06772908366534, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=13.453815261044177, nice=0.0, system=0.40160642570281124, idle=86.144578313253, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.45, load10=0.93, load15=0.61, running=2, procs=376), 'hostname': 'large-w-l-4.novalocal', 'memory/total': Memory(label='total', total=12305232, used=884604, buffer_cache=157920, free=11262708, map=26952)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=217088, time_spent_write=0.16400000033900142), 'net/total': Network(label='eth0', recv_bytes=38159, recv_packets=38, recv_errs=0, recv_drop=0, send_bytes=6941, send_packets=40, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=217088, time_spent_write=0.16400000033900142), 'timestamp': 1496596058.460818, 'net/eth0': Network(label='eth0', recv_bytes=38159, recv_packets=38, recv_errs=0, recv_drop=0, send_bytes=6941, send_packets=40, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.0, nice=0.0, system=0.0, idle=99.6, iowait=0.4, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.0, nice=0.0, system=0.03333333333333333, idle=99.9, iowait=0.06666666666666667, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.27, load10=0.89, load15=0.64, running=2, procs=287), 'hostname': 'large-w-l-1.novalocal', 'memory/total': Memory(label='total', total=12305232, used=761656, buffer_cache=152296, free=11391280, map=13644)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=262144, time_spent_write=0.05599999998230487), 'net/total': Network(label='eth0', recv_bytes=4003, recv_packets=20, recv_errs=0, recv_drop=0, send_bytes=5766, send_packets=26, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=20, bytes_write=262144, time_spent_write=0.05599999998230487), 'timestamp': 1496596058.462611, 'net/eth0': Network(label='eth0', recv_bytes=4003, recv_packets=20, recv_errs=0, recv_drop=0, send_bytes=5766, send_packets=26, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=0.5988023952095808, nice=0.0, system=0.1996007984031936, idle=99.20159680638723, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=0.0, nice=0.0, system=0.2, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=0.2, nice=0.0, system=0.0, idle=99.8, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=0.13328890369876709, nice=0.0, system=0.09996667777407531, idle=99.66677774075308, iowait=0.06664445184938354, irq=0.0, softirq=0.03332222592469177), 'cpu/cpu5': CPU(label='cpu5', user=0.0, nice=0.0, system=0.1996007984031936, idle=99.20159680638723, iowait=0.5988023952095808, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=0.0, nice=0.0, system=0.0, idle=100.0, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=1.46, load10=0.61, load15=0.47, running=3, procs=282), 'hostname': 'large-w-l-3.novalocal', 'memory/total': Memory(label='total', total=12305232, used=642388, buffer_cache=326372, free=11336472, map=18352)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=286720, time_spent_write=0.05200000014156103), 'net/total': Network(label='eth0', recv_bytes=204275, recv_packets=132, recv_errs=0, recv_drop=0, send_bytes=55472, send_packets=166, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=17, bytes_write=286720, time_spent_write=0.05200000014156103), 'timestamp': 1496596058.469296, 'net/eth0': Network(label='eth0', recv_bytes=204275, recv_packets=132, recv_errs=0, recv_drop=0, send_bytes=55472, send_packets=166, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=14.516129032258064, nice=0.0, system=0.6048387096774194, idle=84.87903225806451, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=18.43687374749499, nice=0.0, system=0.8016032064128257, idle=80.76152304609218, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=34.26294820717131, nice=0.0, system=0.9960159362549801, idle=64.7410358565737, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=21.8, nice=0.0, system=1.8, idle=76.2, iowait=0.2, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=22.525824725091635, nice=0.0, system=1.3328890369876707, idle=76.07464178607131, iowait=0.03332222592469177, irq=0.0, softirq=0.03332222592469177), 'cpu/cpu5': CPU(label='cpu5', user=14.910536779324056, nice=0.0, system=2.1868787276341948, idle=82.90258449304174, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=31.12449799196787, nice=0.0, system=1.4056224899598393, idle=67.46987951807229, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=2.29, load10=0.9, load15=0.59, running=4, procs=310), 'hostname': 'large-w-l-0.novalocal', 'memory/total': Memory(label='total', total=12305232, used=977924, buffer_cache=196836, free=11130472, map=25468)}
{'disk/total': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=5, bytes_write=229376, time_spent_write=0.015999999828636646), 'net/total': Network(label='eth0', recv_bytes=120788, recv_packets=106, recv_errs=0, recv_drop=0, send_bytes=20893, send_packets=142, send_errs=0, send_drop=0), 'disk/vda': Disk(label='vda', io_read=0, bytes_read=0, time_spent_read=0.0, io_write=5, bytes_write=229376, time_spent_write=0.015999999828636646), 'timestamp': 1496596058.472858, 'net/eth0': Network(label='eth0', recv_bytes=120788, recv_packets=106, recv_errs=0, recv_drop=0, send_bytes=20893, send_packets=142, send_errs=0, send_drop=0), 'cpu/cpu3': CPU(label='cpu3', user=7.2, nice=0.0, system=0.6, idle=92.2, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu2': CPU(label='cpu2', user=9.218436873747494, nice=0.0, system=0.8016032064128257, idle=89.77955911823648, iowait=0.20040080160320642, irq=0.0, softirq=0.0), 'cpu/cpu1': CPU(label='cpu1', user=20.281124497991968, nice=0.0, system=0.8032128514056225, idle=78.91566265060241, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu0': CPU(label='cpu0', user=16.867469879518072, nice=0.0, system=0.20080321285140562, idle=82.53012048192771, iowait=0.40160642570281124, irq=0.0, softirq=0.0), 'cpu/total': CPU(label='total', user=15.17379679144385, nice=0.0, system=0.7018716577540107, idle=84.05748663101605, iowait=0.06684491978609626, irq=0.0, softirq=0.0), 'cpu/cpu5': CPU(label='cpu5', user=17.034068136272545, nice=0.0, system=0.20040080160320642, idle=82.76553106212425, iowait=0.0, irq=0.0, softirq=0.0), 'cpu/cpu4': CPU(label='cpu4', user=20.481927710843372, nice=0.0, system=1.4056224899598393, idle=78.11244979919678, iowait=0.0, irq=0.0, softirq=0.0), 'proc': Proc(label='total', load5=3.3, load10=1.51, load15=1.19, running=2, procs=285), 'hostname': 'large-w-l-2.novalocal', 'memory/total': Memory(label='total', total=12305232, used=756852, buffer_cache=167388, free=11380992, map=13960)}
