1333792,0,0,1,6,127,2,8,100,100,5,.5,.60,.4,.7,.7,700,.65,30,60,4,2,1920,1536,1536,2,0,397,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
56854,0,0,12,6,81,4,4,150,60,5,.8,.95,.5,.7,.5,1800,.30,30,50,4,1,1280,1152,1920,3,0,750,44550129,8,115,58,1.98276,0.13017,17.6552,1.75727,7.90435,0.697498,111,56,1.98214,0.132432,18.2857,1.88712,8.22523,0.680285,106,53,2,0,19.3208,0.795591,8.66038,0.564463,
141725,0,0,6,6,115,4,10,150,20,15,.6,.65,.2,.5,.3,800,.65,40,40,4,3,1024,1536,1920,2,0,208,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
128990,0,0,3,6,80,8,8,140,80,10,.9,1.00,.3,.8,.1,1500,.75,20,50,2,2,1152,1792,1536,4,0,598,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
38745,0,0,6,6,29,2,12,150,10,10,.6,1.00,.2,.5,.3,1300,.85,60,60,1,2,1920,2048,1664,2,0,349,44550129,8,115,58,1.98276,0.13017,17.6552,1.75727,7.90435,0.697498,111,56,1.98214,0.132432,18.2857,1.88712,8.22523,0.680285,106,53,2,0,19.3208,0.795591,8.66038,0.564463,
68146,0,0,12,6,18,10,6,150,40,15,.7,.80,.4,.8,.5,600,.80,90,50,4,2,2048,1536,1280,1,0,407,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
83842,0,0,12,6,98,6,10,150,70,5,.8,.55,.4,.6,.5,500,.40,90,50,2,1,1920,1920,1920,3,0,789,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
119758,0,0,6,6,90,2,4,130,50,10,.5,.70,.4,.5,.6,1900,.40,90,40,2,1,1408,1792,1024,3,0,911,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
266382,0,0,1,6,91,8,4,150,100,15,.5,.90,.5,.9,.2,1500,.10,50,40,4,2,1920,1408,1536,2,0,468,44550129,8,115,58,1.98276,0.13017,17.6552,1.75727,7.90435,0.697498,111,56,1.98214,0.132432,18.2857,1.88712,8.22523,0.680285,106,53,2,0,19.3208,0.795591,8.66038,0.564463,
142320,0,0,3,6,90,12,10,120,60,10,.8,1.00,.5,.9,.6,1200,.70,60,40,3,4,1536,1920,1664,4,0,280,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
73153,0,0,6,6,48,8,10,110,70,15,1.0,.60,.2,.7,.8,1200,.05,20,60,1,4,1920,2048,1536,2,0,202,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
27226,0,0,6,6,20,8,4,150,20,15,.9,.50,.4,.8,1.0,900,.45,30,40,1,4,1280,1920,1664,3,0,782,44550129,8,115,58,1.98276,0.13017,17.6552,1.75727,7.90435,0.697498,111,56,1.98214,0.132432,18.2857,1.88712,8.22523,0.680285,106,53,2,0,19.3208,0.795591,8.66038,0.564463,
256745,0,0,6,6,120,8,2,140,20,10,.6,.60,.2,.8,.8,900,.95,30,40,4,2,2048,1152,1024,3,0,581,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
62441,0,0,6,6,54,8,10,110,60,15,.6,.55,.5,.9,.2,1700,.85,50,60,1,2,1408,1792,1152,1,0,468,44550129,8,115,58,1.98276,0.13017,17.6552,1.75727,7.90435,0.697498,111,56,1.98214,0.132432,18.2857,1.88712,8.22523,0.680285,106,53,2,0,19.3208,0.795591,8.66038,0.564463,
