68501,0,0,3,6,4,2,18,250,180,65,.7,.60,.2,.9,.1,1000,.85,20,50,4,2,1024,1792,2048,2,129088512,720,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
657300,0,0,3,6,11,8,22,130,270,60,.7,.70,.5,.5,.8,1300,.15,70,60,3,1,1920,1536,1920,3,94812160,554,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
55493,0,0,6,6,13,6,16,170,190,30,.7,.75,.3,.9,.7,1000,.95,20,50,2,3,1664,1024,1280,1,114453504,214,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
268480,0,0,12,6,11,8,8,170,280,95,.9,.75,.3,.8,.8,1400,.65,70,40,2,4,1664,1280,2048,3,88914944,808,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
18530,0,0,12,6,9,24,6,240,10,85,.8,.55,.3,.9,.4,1700,.15,30,50,1,2,1664,1536,1280,1,83701760,546,328499696,8,94,1,94,0,1022,0,9.87234,3.13943,96,1,96,0,1017,0,9.59375,3.26464,94,1,94,0,1018,0,9.82979,3.11359,
300934,0,0,6,6,6,8,24,170,170,70,.8,.50,.3,.5,.8,1600,.80,100,40,1,1,1280,1792,1664,4,117522432,487,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
556095,0,0,3,6,10,18,2,240,140,70,.8,.55,.3,.6,.9,1300,.20,10,40,4,4,1408,1408,1280,4,43364352,420,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
467439,0,0,1,6,13,12,10,190,260,40,1.0,.75,.3,.6,.7,1500,.20,40,60,3,2,1280,1664,1024,1,75227136,219,10265360706,8,95,1,95,0,1002,0,9.54737,3.76345,93,1,93,0,1004,0,9.7957,3.13687,95,1,95,0,1004,0,9.58947,3.06592,
94072,0,0,12,6,12,2,24,230,180,5,.7,.85,.2,.7,.8,1200,.50,10,50,4,4,1536,1664,1536,2,69623808,335,10265360706,8,95,1,95,0,1002,0,9.54737,3.76345,93,1,93,0,1004,0,9.7957,3.13687,95,1,95,0,1004,0,9.58947,3.06592,
194674,0,0,3,6,8,4,22,230,80,75,1.0,1.00,.3,.5,.8,900,.45,10,60,3,4,1664,1280,1792,1,11774976,804,10265360706,8,95,1,95,0,1002,0,9.54737,3.76345,93,1,93,0,1004,0,9.7957,3.13687,95,1,95,0,1004,0,9.58947,3.06592,
100221,0,0,12,6,8,6,24,230,90,30,.7,.65,.4,.5,.7,1700,.50,50,40,3,1,1024,1024,1024,1,9847808,332,10265360706,8,95,1,95,0,1002,0,9.54737,3.76345,93,1,93,0,1004,0,9.7957,3.13687,95,1,95,0,1004,0,9.58947,3.06592,
25504,0,0,3,6,4,2,10,170,90,80,1.0,.70,.5,.5,.5,600,.80,70,60,1,1,1920,1536,1664,3,51983360,387,328499696,8,94,1,94,0,1022,0,9.87234,3.13943,96,1,96,0,1017,0,9.59375,3.26464,94,1,94,0,1018,0,9.82979,3.11359,
33230,0,0,1,6,2,18,6,120,170,15,.8,.70,.2,.7,.8,600,.80,100,50,1,4,1664,1152,1920,2,119672832,775,328499696,8,94,1,94,0,1022,0,9.87234,3.13943,96,1,96,0,1017,0,9.59375,3.26464,94,1,94,0,1018,0,9.82979,3.11359,
260280,0,0,12,6,4,16,18,130,70,70,.7,.65,.5,.7,.2,1400,.50,20,60,1,2,1408,1920,1152,2,119517184,314,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
