122231,0,0,3,6,31,4,4,140,50,10,.7,1.00,.4,.6,1.0,1500,.45,60,50,1,3,1408,1536,1536,3,0,778,10040917091,11,42,9,4.66667,2.98142,65,45.8718,23.5,20.8006,34,11,3.09091,1.83177,54.2727,44.4729,30.4737,23.8843,41,14,3.07692,2.12898,46.0769,37.294,25.1304,22.1365,
254911,0,0,3,6,123,8,4,130,70,20,1.0,.75,.3,.9,.5,1500,.90,70,60,1,1,1152,1408,1408,4,0,528,20081826210,11,38,11,3.45455,2.42576,56.0909,45.1351,27.3182,21.9512,47,16,2.9375,1.67589,39.5625,28.2488,22.4815,17.6936,41,10,4.1,2.62488,61.9,47.3042,31.6842,22.6275,
249743,0,0,3,6,93,4,12,120,70,20,.7,.50,.2,.6,0,1800,1.00,50,50,1,2,1280,1536,1024,3,0,471,20081826210,11,38,11,3.45455,2.42576,56.0909,45.1351,27.3182,21.9512,47,16,2.9375,1.67589,39.5625,28.2488,22.4815,17.6936,41,10,4.1,2.62488,61.9,47.3042,31.6842,22.6275,
232890,0,0,6,6,58,10,8,140,60,10,1.0,.95,.3,.8,.2,1000,.50,40,40,1,4,1536,1280,1536,2,0,639,20081826210,11,38,11,3.45455,2.42576,56.0909,45.1351,27.3182,21.9512,47,16,2.9375,1.67589,39.5625,28.2488,22.4815,17.6936,41,10,4.1,2.62488,61.9,47.3042,31.6842,22.6275,
203601,0,0,12,6,92,4,4,110,70,20,.9,.65,.4,.5,.6,900,.35,100,50,3,3,1152,1152,1920,2,0,886,10040917091,11,42,9,4.66667,2.98142,65,45.8718,23.5,20.8006,34,11,3.09091,1.83177,54.2727,44.4729,30.4737,23.8843,41,14,3.07692,2.12898,46.0769,37.294,25.1304,22.1365,
47059,0,0,6,6,7,6,8,130,100,10,.5,.75,.4,.9,.8,600,.35,100,50,3,1,1024,1024,1536,2,0,741,4016371685,11,35,6,5.83333,2.33928,97.3333,36.4676,28.2,18.7659,37,10,3.7,1.34536,59.2,30.5084,31.8889,19.6664,38,9,4.22222,2.04275,68.3333,46.6738,37.5625,22.8418,
194931,0,0,1,6,47,8,4,110,60,20,.7,.60,.3,.7,.7,1700,.05,50,40,4,4,1792,1152,1280,2,0,581,4016371685,11,35,6,5.83333,2.33928,97.3333,36.4676,28.2,18.7659,37,10,3.7,1.34536,59.2,30.5084,31.8889,19.6664,38,9,4.22222,2.04275,68.3333,46.6738,37.5625,22.8418,
56615,0,0,3,6,90,8,12,100,100,10,.6,.65,.2,.7,.3,700,.80,50,50,2,3,2048,1664,1152,3,0,251,602462587,11,40,9,4.44444,2.45452,67.2222,44.2412,29.3,16.8734,49,9,5.44444,3.2356,67.3333,41.8569,20.6429,15.8502,48,9,5.33333,3.74166,68.2222,47.679,23.64,16.6586,
76097,0,0,12,6,12,12,2,120,20,10,.6,.50,.4,.5,.2,600,.55,70,40,3,1,1536,1536,1408,1,0,472,10040917091,11,42,9,4.66667,2.98142,65,45.8718,23.5,20.8006,34,11,3.09091,1.83177,54.2727,44.4729,30.4737,23.8843,41,14,3.07692,2.12898,46.0769,37.294,25.1304,22.1365,
69891,0,0,6,6,49,4,12,140,40,20,.6,.65,.2,.7,.9,1400,.05,80,50,1,3,1792,2048,1152,3,0,818,4016371685,11,35,6,5.83333,2.33928,97.3333,36.4676,28.2,18.7659,37,10,3.7,1.34536,59.2,30.5084,31.8889,19.6664,38,9,4.22222,2.04275,68.3333,46.6738,37.5625,22.8418,
