161247,"SUCCEEDED","word count",1,6,12,14,6,220,200,20,.5,.70,.5,.5,.6,800,.90,80,50,1,3,1664,1536,1536,4,29702144,553,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
210634,"SUCCEEDED","word count",1,6,15,12,18,240,100,95,.8,.65,.5,.6,.6,800,.10,100,60,4,1,1664,2048,1408,3,78237696,1015,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
30237,"SUCCEEDED","word count",1,6,5,16,6,160,10,50,.9,.50,.3,.5,.9,1300,.20,10,50,2,1,1024,1664,1408,1,36340736,317,328499696,8,94,1,94,0,1022,0,9.87234,3.13943,96,1,96,0,1017,0,9.59375,3.26464,94,1,94,0,1018,0,9.82979,3.11359,
213882,"SUCCEEDED","word count",1,6,12,10,20,230,290,90,.5,.90,.3,.5,.4,1300,.05,90,60,3,1,1664,1408,1152,1,105766912,557,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
540913,"SUCCEEDED","word count",1,6,3,16,2,190,120,80,.7,.55,.4,.7,.1,1300,.70,60,40,3,4,1536,1664,1920,1,33830912,568,10265360706,8,95,1,95,0,1002,0,9.54737,3.76345,93,1,93,0,1004,0,9.7957,3.13687,95,1,95,0,1004,0,9.58947,3.06592,
150502,"SUCCEEDED","word count",1,6,14,18,6,250,170,30,.8,.90,.2,.5,1.0,1700,.55,90,60,4,2,1024,1024,1280,1,10120192,932,3284923183,8,93,1,93,0,1004,0,9.7957,3.24802,97,1,97,0,1017,0,9.48454,2.95015,93,1,93,0,1000,0,9.88043,3.2699,
1428261,"SUCCEEDED","word count",1,6,10,14,24,170,30,10,.9,1.00,.2,.6,1.0,1500,.35,90,60,4,2,1152,2048,1792,3,37084160,898,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
2371428,"SUCCEEDED","word count",1,6,13,20,12,250,210,15,.6,.90,.5,.6,1.0,1300,.25,100,50,2,3,2048,1792,1024,3,9151488,464,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
1195027,"SUCCEEDED","word count",1,6,1,4,14,160,210,80,.7,.70,.2,.8,1.0,1100,.80,70,40,1,2,1408,1536,1664,4,51998720,603,32849172587,8,96,1,96,0,1018,0,9.60417,3.51923,90,1,90,0,1017,0,10.3,3.20919,89,1,89,0,1004,0,10.2809,3.38864,
32166,"SUCCEEDED","word count",1,6,2,12,6,190,250,80,.8,1.00,.3,.6,.8,1100,.65,90,60,3,1,1920,1152,1024,2,129055744,788,328499696,8,94,1,94,0,1022,0,9.87234,3.13943,96,1,96,0,1017,0,9.59375,3.26464,94,1,94,0,1018,0,9.82979,3.11359,
