76508,0,0,1,6,6,12,2,140,60,10,.8,1.00,.2,.5,.4,2000,.65,10,40,1,1,1280,1920,1408,4,0,651,531470496,16,150,76,1.97368,0.227901,13.4737,1.59336,5.82,0.517301,151,76,1.98684,0.113951,13.4737,1.17511,5.78146,0.60783,152,76,2,0,13.4737,1.01921,5.73684,0.767231,
103464,0,0,3,6,67,6,10,150,30,20,.6,.75,.3,.9,.1,2000,.30,80,40,1,2,1408,1152,1152,2,0,650,531470496,16,150,76,1.97368,0.227901,13.4737,1.59336,5.82,0.517301,151,76,1.98684,0.113951,13.4737,1.17511,5.78146,0.60783,152,76,2,0,13.4737,1.01921,5.73684,0.767231,
349540,0,0,1,6,85,4,8,110,70,10,1.0,.95,.3,.6,1.0,1800,.35,20,40,3,3,1920,1152,2048,2,0,253,531470496,16,150,76,1.97368,0.227901,13.4737,1.59336,5.82,0.517301,151,76,1.98684,0.113951,13.4737,1.17511,5.78146,0.60783,152,76,2,0,13.4737,1.01921,5.73684,0.767231,
30008,0,0,3,6,18,10,8,150,60,5,.7,.80,.4,.5,.3,1700,.35,90,50,2,4,1024,1152,1536,4,0,960,1811191,16,219,110,1.99091,0.0949119,9.3,0.91998,3.67123,0.670067,218,110,1.98182,0.189824,9.30909,1.1261,3.69266,0.643985,218,109,2,0,9.3945,0.801585,3.69725,0.642595,
97545,0,0,12,6,115,6,4,110,40,5,.5,.65,.4,.9,1.0,1200,.45,60,40,3,1,1920,1792,1536,1,0,959,1811191,16,219,110,1.99091,0.0949119,9.3,0.91998,3.67123,0.670067,218,110,1.98182,0.189824,9.30909,1.1261,3.69266,0.643985,218,109,2,0,9.3945,0.801585,3.69725,0.642595,
136176,0,0,6,6,118,4,4,110,80,15,.7,.75,.4,.7,.7,600,.90,10,50,2,4,1536,1920,1280,1,0,532,531470496,16,150,76,1.97368,0.227901,13.4737,1.59336,5.82,0.517301,151,76,1.98684,0.113951,13.4737,1.17511,5.78146,0.60783,152,76,2,0,13.4737,1.01921,5.73684,0.767231,
132922,0,0,6,6,118,4,4,110,80,15,.7,.75,.4,.7,.7,600,.90,10,50,2,4,1536,1920,1280,1,0,532,259947887,16,154,77,2,0,13.2987,0.898266,5.64935,0.725531,155,78,1.98718,0.1125,13.1282,1.43544,5.60645,0.82303,155,78,1.98718,0.1125,13.1154,1.26065,5.6,0.791894,
24221,0,0,6,6,20,12,8,130,50,10,.9,.95,.2,.5,.3,1900,.60,70,40,4,4,1536,1920,2048,3,0,854,1811191,16,219,110,1.99091,0.0949119,9.3,0.91998,3.67123,0.670067,218,110,1.98182,0.189824,9.30909,1.1261,3.69266,0.643985,218,109,2,0,9.3945,0.801585,3.69725,0.642595,
97562,0,0,3,6,70,6,12,110,30,15,.5,.65,.2,.6,.6,900,.85,100,50,1,2,1280,1920,2048,1,0,656,531470496,16,150,76,1.97368,0.227901,13.4737,1.59336,5.82,0.517301,151,76,1.98684,0.113951,13.4737,1.17511,5.78146,0.60783,152,76,2,0,13.4737,1.01921,5.73684,0.767231,
130446,0,0,1,6,61,10,10,140,30,20,.6,.75,.3,.5,.8,1900,.95,60,50,2,2,1920,1408,1152,4,0,638,1811191,16,219,110,1.99091,0.0949119,9.3,0.91998,3.67123,0.670067,218,110,1.98182,0.189824,9.30909,1.1261,3.69266,0.643985,218,109,2,0,9.3945,0.801585,3.69725,0.642595,
